Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Quality of patient care star rating,How often the home health team began their patients' care in a timely manner,How often the home health team determined whether patients received a flu shot for the current flu season,How often patients got better at walking or moving around,How often patients got better at getting in and out of bed,How often patients got better at bathing,How often patients' breathing improved,How often patients got better at taking their drugs correctly by mouth,How often home health patients had to be admitted to the hospital,"How often patients receiving home health care needed urgent, unplanned care in the ER without being admitted",Changes in skin integrity post-acute care: pressure ulcer/injury,How often physician-recommended actions to address medication issues were completely timely,Percent of Residents Experiencing One or More Falls with Major Injury,Application of Percent of Long Term Care Hospital Patients with an Admission and Discharge Functional Assessment and a Care Plan that Addresses Function,DTC Numerator,DTC Denominator,DTC Observed Rate,DTC Risk-Standardized Rate,DTC Risk-Standardized Rate (Lower Limit),DTC Risk-Standardized Rate (Upper Limit),DTC Performance Categorization,PPR Numerator,PPR Denominator,PPR Observed Rate,PPR Risk-Standardized Rate,PPR Risk-Standardized Rate (Lower Limit),PPR Risk-Standardized Rate (Upper Limit),PPR Performance Categorization,PPH Numerator,PPH Denominator,PPH Observed Rate,PPH Risk-Standardized Rate,PPH Risk-Standardized Rate (Lower Limit),PPH Risk-Standardized Rate (Upper Limit),PPH Performance Categorization,"How much Medicare spends on an episode of care at this agency, compared to Medicare spending across all agencies nationally","No. of episodes to calc how much Medicare spends per episode of care at agency, compared to spending at all agencies (national)"
1,1,1,1,1,1,4.0,99.0,99.0,87.0,64.0,82.0,92.0,87.0,9.0,4.0,0.0,100.0,0.0,100.0,282.0,293.0,96.0,96.0,93.0,98.0,1.0,14.0,7.0,4.0,4.0,3.0,5.0,0.0,1.0,162.0,1.0,5.0,3.0,9.0,1.0,1.0,545.0
1,1,1,1,1,1,3.0,100.0,71.0,63.0,70.0,85.0,77.0,73.0,14.0,12.0,0.0,96.0,0.0,100.0,32.0,37.0,86.0,87.0,74.0,95.0,0.0,14.0,17.0,4.0,4.0,3.0,5.0,0.0,1.0,22.0,5.0,9.0,5.0,18.0,0.0,1.0,72.0
1,1,1,1,1,1,4.0,83.0,95.0,100.0,60.0,100.0,100.0,56.0,11.0,8.0,0.0,99.0,0.0,100.0,608.0,627.0,97.0,92.0,90.0,93.0,1.0,14.0,9.0,4.0,4.0,3.0,5.0,0.0,5.0,260.0,2.0,6.0,4.0,11.0,0.0,1.0,708.0
1,1,1,1,1,1,2.0,97.0,96.0,75.0,40.0,77.0,93.0,56.0,15.0,8.0,0.0,97.0,0.0,100.0,51.0,83.0,61.0,61.0,51.0,70.0,-1.0,14.0,4.0,4.0,4.0,3.0,5.0,0.0,1.0,41.0,2.0,9.0,5.0,15.0,0.0,1.0,92.0
1,1,1,0,1,0,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,238.0,16.0,72.0,77.0,70.0,82.0,0.0,14.0,6.0,4.0,4.0,3.0,5.0,0.0,35.0,2.0,10.0,10.0,7.0,15.0,0.0,1.0,13.0
1,1,1,1,1,0,2.0,88.0,24.0,53.0,45.0,38.0,57.0,56.0,14.0,12.0,0.0,96.0,0.0,100.0,238.0,5.0,72.0,77.0,70.0,82.0,0.0,14.0,1.0,4.0,4.0,3.0,5.0,0.0,35.0,3.0,10.0,10.0,7.0,15.0,0.0,1.0,5.0
1,1,1,1,1,1,3.0,99.0,21.0,88.0,71.0,92.0,84.0,59.0,12.0,6.0,0.0,100.0,0.0,100.0,149.0,161.0,93.0,88.0,83.0,90.0,1.0,14.0,5.0,4.0,4.0,3.0,5.0,0.0,5.0,96.0,5.0,10.0,6.0,18.0,0.0,1.0,308.0
1,1,1,1,1,1,5.0,100.0,50.0,90.0,100.0,94.0,100.0,84.0,10.0,3.0,0.0,100.0,0.0,100.0,247.0,256.0,96.0,91.0,88.0,93.0,1.0,14.0,2.0,4.0,4.0,3.0,5.0,0.0,1.0,149.0,1.0,6.0,4.0,11.0,0.0,1.0,549.0
1,1,1,1,1,1,5.0,100.0,17.0,100.0,100.0,87.0,94.0,93.0,11.0,6.0,0.0,61.0,1.0,100.0,271.0,301.0,90.0,87.0,83.0,90.0,1.0,14.0,10.0,4.0,4.0,3.0,5.0,0.0,6.0,180.0,3.0,8.0,5.0,12.0,0.0,1.0,679.0
1,1,1,1,1,1,4.0,98.0,73.0,90.0,71.0,97.0,91.0,94.0,14.0,7.0,0.0,100.0,0.0,100.0,179.0,202.0,89.0,90.0,85.0,94.0,1.0,14.0,16.0,4.0,4.0,3.0,5.0,0.0,7.0,129.0,5.0,9.0,5.0,14.0,0.0,1.0,433.0
1,1,1,1,1,1,2.0,84.0,84.0,43.0,57.0,60.0,67.0,51.0,8.0,6.0,0.0,91.0,1.0,100.0,128.0,138.0,93.0,89.0,84.0,92.0,1.0,14.0,11.0,4.0,4.0,3.0,5.0,0.0,3.0,81.0,4.0,9.0,5.0,15.0,0.0,1.0,274.0
1,1,1,1,1,1,5.0,100.0,97.0,94.0,96.0,98.0,92.0,97.0,14.0,12.0,0.0,70.0,0.0,98.0,15.0,35.0,43.0,49.0,34.0,64.0,-1.0,14.0,3.0,4.0,4.0,3.0,5.0,0.0,1.0,30.0,3.0,9.0,5.0,16.0,0.0,1.0,109.0
1,1,1,1,1,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,18.0,28.0,64.0,69.0,53.0,82.0,0.0,14.0,17.0,4.0,4.0,3.0,5.0,0.0,35.0,13.0,10.0,10.0,7.0,15.0,0.0,1.0,47.0
1,1,1,1,1,1,4.0,98.0,45.0,84.0,79.0,87.0,88.0,87.0,12.0,5.0,0.0,75.0,1.0,100.0,109.0,134.0,81.0,79.0,72.0,84.0,0.0,14.0,9.0,4.0,4.0,3.0,5.0,0.0,4.0,100.0,4.0,8.0,5.0,14.0,0.0,1.0,277.0
1,1,1,1,1,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,20.0,24.0,83.0,84.0,68.0,94.0,0.0,14.0,4.0,4.0,4.0,3.0,5.0,0.0,35.0,13.0,10.0,10.0,7.0,15.0,0.0,1.0,48.0
1,1,1,1,1,1,3.0,89.0,65.0,85.0,58.0,91.0,97.0,34.0,13.0,7.0,0.0,86.0,0.0,100.0,38.0,39.0,97.0,88.0,77.0,91.0,1.0,14.0,1.0,4.0,4.0,3.0,5.0,0.0,0.0,35.0,0.0,8.0,4.0,16.0,0.0,1.0,76.0
1,1,1,1,1,1,4.0,96.0,75.0,87.0,89.0,82.0,92.0,85.0,13.0,3.0,0.0,98.0,0.0,100.0,329.0,364.0,90.0,89.0,86.0,92.0,1.0,14.0,7.0,4.0,4.0,3.0,5.0,0.0,2.0,125.0,2.0,7.0,4.0,11.0,0.0,1.0,722.0
1,1,1,1,1,1,4.0,92.0,76.0,84.0,83.0,90.0,68.0,86.0,10.0,5.0,0.0,98.0,0.0,100.0,365.0,402.0,91.0,89.0,85.0,91.0,1.0,14.0,19.0,4.0,4.0,3.0,5.0,0.0,11.0,250.0,4.0,8.0,5.0,12.0,0.0,1.0,861.0
1,1,1,1,1,1,5.0,96.0,100.0,94.0,96.0,98.0,96.0,100.0,8.0,6.0,0.0,75.0,0.0,100.0,175.0,194.0,90.0,87.0,82.0,90.0,1.0,14.0,7.0,4.0,4.0,3.0,5.0,0.0,6.0,137.0,4.0,9.0,5.0,14.0,0.0,1.0,493.0
1,1,1,1,1,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,24.0,27.0,89.0,88.0,73.0,95.0,0.0,14.0,1.0,4.0,4.0,3.0,5.0,0.0,35.0,12.0,10.0,10.0,7.0,15.0,0.0,1.0,57.0
1,1,1,1,1,1,4.0,99.0,16.0,78.0,49.0,97.0,97.0,62.0,10.0,6.0,0.0,55.0,0.0,100.0,256.0,286.0,90.0,86.0,83.0,89.0,1.0,14.0,12.0,4.0,4.0,3.0,5.0,0.0,2.0,168.0,1.0,6.0,4.0,10.0,1.0,1.0,659.0
1,1,1,1,1,1,4.0,100.0,100.0,70.0,61.0,96.0,100.0,88.0,12.0,5.0,0.0,100.0,3.0,100.0,120.0,128.0,94.0,89.0,83.0,92.0,1.0,14.0,8.0,4.0,4.0,3.0,5.0,0.0,2.0,81.0,2.0,8.0,5.0,15.0,0.0,1.0,258.0
1,1,1,1,1,1,4.0,99.0,100.0,86.0,52.0,94.0,100.0,49.0,6.0,10.0,0.0,100.0,0.0,100.0,112.0,116.0,97.0,93.0,89.0,96.0,1.0,14.0,3.0,4.0,4.0,3.0,5.0,0.0,1.0,58.0,2.0,8.0,5.0,15.0,0.0,1.0,123.0
1,1,1,1,1,1,4.0,100.0,50.0,100.0,83.0,92.0,70.0,78.0,9.0,12.0,0.0,100.0,0.0,100.0,57.0,58.0,98.0,90.0,83.0,93.0,1.0,14.0,1.0,4.0,4.0,3.0,5.0,0.0,2.0,37.0,5.0,10.0,6.0,18.0,0.0,1.0,114.0
1,1,1,1,1,1,4.0,96.0,93.0,100.0,51.0,100.0,100.0,12.0,12.0,9.0,0.0,100.0,0.0,100.0,65.0,70.0,93.0,85.0,78.0,89.0,1.0,14.0,1.0,4.0,4.0,3.0,5.0,0.0,4.0,68.0,6.0,11.0,6.0,18.0,0.0,1.0,132.0
1,1,1,1,1,1,4.0,91.0,76.0,100.0,70.0,100.0,90.0,98.0,7.0,8.0,0.0,98.0,0.0,100.0,67.0,71.0,94.0,90.0,83.0,94.0,1.0,14.0,11.0,4.0,4.0,3.0,5.0,0.0,0.0,43.0,0.0,8.0,4.0,13.0,0.0,1.0,137.0
1,1,1,1,1,1,4.0,83.0,57.0,83.0,66.0,85.0,94.0,76.0,9.0,7.0,0.0,70.0,0.0,97.0,263.0,280.0,94.0,90.0,87.0,92.0,1.0,14.0,11.0,4.0,4.0,3.0,5.0,0.0,3.0,153.0,2.0,7.0,4.0,12.0,0.0,1.0,560.0
1,1,1,1,1,1,3.0,100.0,71.0,82.0,66.0,83.0,67.0,64.0,12.0,10.0,0.0,81.0,0.0,100.0,35.0,39.0,90.0,84.0,73.0,90.0,0.0,14.0,6.0,4.0,4.0,3.0,5.0,0.0,2.0,24.0,8.0,11.0,6.0,21.0,0.0,1.0,79.0
1,1,1,1,1,1,3.0,97.0,24.0,88.0,58.0,92.0,62.0,69.0,8.0,14.0,0.0,93.0,0.0,100.0,186.0,204.0,91.0,86.0,82.0,89.0,1.0,14.0,3.0,4.0,4.0,3.0,5.0,0.0,0.0,97.0,0.0,7.0,4.0,11.0,0.0,1.0,426.0
1,1,1,1,1,1,3.0,84.0,29.0,80.0,81.0,92.0,94.0,76.0,14.0,7.0,0.0,100.0,0.0,100.0,51.0,59.0,86.0,84.0,74.0,90.0,0.0,14.0,3.0,4.0,4.0,3.0,5.0,0.0,7.0,48.0,15.0,13.0,8.0,21.0,0.0,1.0,100.0
1,1,1,1,1,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,238.0,11.0,72.0,77.0,70.0,82.0,0.0,14.0,3.0,4.0,4.0,3.0,5.0,0.0,35.0,3.0,10.0,10.0,7.0,15.0,0.0,1.0,14.0
1,1,1,1,1,1,4.0,97.0,43.0,94.0,56.0,97.0,100.0,73.0,13.0,5.0,0.0,100.0,0.0,100.0,145.0,165.0,88.0,85.0,80.0,89.0,1.0,14.0,11.0,4.0,4.0,3.0,5.0,0.0,10.0,177.0,6.0,9.0,6.0,14.0,0.0,1.0,363.0
1,1,1,1,1,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,19.0,25.0,76.0,78.0,61.0,90.0,0.0,14.0,4.0,4.0,4.0,3.0,5.0,0.0,35.0,13.0,10.0,10.0,7.0,15.0,0.0,1.0,45.0
1,1,1,1,1,1,4.0,90.0,84.0,89.0,93.0,90.0,92.0,93.0,11.0,8.0,0.0,98.0,0.0,100.0,184.0,204.0,90.0,90.0,85.0,93.0,1.0,14.0,18.0,4.0,4.0,3.0,5.0,0.0,6.0,118.0,5.0,9.0,5.0,14.0,0.0,1.0,419.0
1,1,1,1,1,1,2.0,96.0,43.0,70.0,64.0,62.0,71.0,51.0,12.0,11.0,0.0,96.0,2.0,94.0,24.0,46.0,52.0,58.0,44.0,70.0,-1.0,14.0,2.0,4.0,4.0,3.0,5.0,0.0,4.0,31.0,13.0,11.0,6.0,18.0,0.0,1.0,99.0
1,1,1,1,1,1,2.0,94.0,63.0,41.0,88.0,100.0,29.0,37.0,11.0,6.0,0.0,100.0,0.0,100.0,47.0,77.0,61.0,61.0,51.0,71.0,-1.0,14.0,3.0,4.0,4.0,3.0,5.0,0.0,2.0,43.0,5.0,10.0,5.0,17.0,0.0,1.0,134.0
1,1,1,1,1,1,4.0,99.0,85.0,89.0,80.0,100.0,81.0,96.0,8.0,4.0,0.0,98.0,0.0,100.0,165.0,175.0,94.0,90.0,86.0,93.0,1.0,14.0,2.0,4.0,4.0,3.0,5.0,0.0,3.0,121.0,2.0,7.0,4.0,13.0,0.0,1.0,314.0
1,1,1,1,1,1,2.0,93.0,80.0,58.0,64.0,67.0,83.0,65.0,23.0,10.0,0.0,63.0,1.0,99.0,34.0,67.0,51.0,57.0,45.0,69.0,-1.0,14.0,16.0,4.0,4.0,3.0,5.0,0.0,9.0,49.0,18.0,12.0,8.0,19.0,0.0,1.0,258.0
1,1,1,1,1,1,4.0,100.0,63.0,89.0,59.0,82.0,96.0,74.0,7.0,3.0,0.0,73.0,0.0,100.0,273.0,285.0,96.0,94.0,91.0,95.0,1.0,14.0,9.0,4.0,4.0,3.0,5.0,0.0,5.0,196.0,3.0,7.0,4.0,11.0,0.0,1.0,572.0
1,1,1,1,1,1,3.0,97.0,62.0,82.0,54.0,83.0,81.0,93.0,10.0,1.0,0.0,100.0,1.0,100.0,126.0,139.0,91.0,86.0,81.0,90.0,1.0,14.0,2.0,4.0,4.0,3.0,5.0,0.0,4.0,87.0,5.0,10.0,5.0,16.0,0.0,1.0,257.0
1,1,1,1,1,1,3.0,99.0,81.0,87.0,56.0,89.0,85.0,57.0,10.0,8.0,0.0,98.0,0.0,100.0,227.0,235.0,97.0,90.0,87.0,92.0,1.0,14.0,7.0,4.0,4.0,3.0,5.0,0.0,2.0,155.0,1.0,7.0,4.0,12.0,0.0,1.0,455.0
1,1,1,1,1,1,4.0,97.0,28.0,91.0,86.0,90.0,70.0,61.0,11.0,6.0,0.0,98.0,1.0,100.0,326.0,346.0,94.0,89.0,86.0,91.0,1.0,14.0,8.0,4.0,4.0,3.0,5.0,0.0,9.0,224.0,4.0,9.0,5.0,13.0,0.0,1.0,690.0
1,1,1,1,1,1,4.0,98.0,99.0,87.0,89.0,83.0,95.0,89.0,12.0,10.0,0.0,100.0,0.0,100.0,300.0,567.0,53.0,53.0,49.0,57.0,-1.0,14.0,6.0,4.0,4.0,3.0,5.0,0.0,8.0,342.0,2.0,5.0,4.0,8.0,1.0,1.0,318.0
1,1,1,1,1,1,3.0,100.0,99.0,77.0,79.0,83.0,92.0,63.0,13.0,8.0,0.0,100.0,1.0,99.0,387.0,394.0,98.0,91.0,90.0,93.0,1.0,14.0,7.0,4.0,4.0,3.0,5.0,0.0,3.0,185.0,2.0,7.0,4.0,11.0,0.0,1.0,673.0
1,1,1,1,1,1,2.0,92.0,59.0,86.0,65.0,75.0,66.0,72.0,9.0,2.0,0.0,93.0,0.0,100.0,162.0,185.0,88.0,85.0,79.0,89.0,1.0,14.0,13.0,4.0,4.0,3.0,5.0,0.0,7.0,131.0,5.0,10.0,6.0,16.0,0.0,1.0,420.0
1,1,1,1,1,1,4.0,95.0,57.0,87.0,64.0,91.0,100.0,66.0,11.0,3.0,0.0,98.0,0.0,100.0,262.0,278.0,94.0,89.0,85.0,91.0,1.0,14.0,10.0,4.0,4.0,3.0,5.0,0.0,6.0,180.0,3.0,8.0,5.0,13.0,0.0,1.0,557.0
1,1,1,1,1,1,4.0,96.0,2.0,63.0,88.0,100.0,97.0,60.0,10.0,5.0,0.0,99.0,0.0,100.0,100.0,102.0,98.0,95.0,90.0,97.0,1.0,14.0,4.0,4.0,4.0,3.0,5.0,0.0,1.0,57.0,2.0,8.0,4.0,14.0,0.0,1.0,227.0
1,1,1,1,1,1,4.0,100.0,79.0,79.0,71.0,80.0,96.0,83.0,7.0,7.0,0.0,100.0,2.0,100.0,105.0,113.0,93.0,89.0,83.0,92.0,1.0,14.0,3.0,4.0,4.0,3.0,5.0,0.0,2.0,84.0,2.0,8.0,4.0,13.0,0.0,1.0,295.0
1,1,1,1,1,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,27.0,44.0,61.0,66.0,51.0,79.0,0.0,14.0,15.0,4.0,4.0,3.0,5.0,0.0,35.0,19.0,10.0,10.0,7.0,15.0,0.0,1.0,48.0
1,1,1,1,1,1,4.0,100.0,84.0,100.0,68.0,100.0,100.0,48.0,13.0,1.0,0.0,100.0,0.0,100.0,54.0,59.0,92.0,87.0,78.0,92.0,1.0,14.0,3.0,4.0,4.0,3.0,5.0,0.0,2.0,52.0,4.0,9.0,5.0,16.0,0.0,1.0,108.0
1,1,1,1,1,1,2.0,89.0,42.0,81.0,49.0,74.0,63.0,65.0,8.0,6.0,0.0,87.0,0.0,100.0,49.0,63.0,78.0,77.0,67.0,84.0,0.0,14.0,7.0,4.0,4.0,3.0,5.0,0.0,5.0,66.0,8.0,11.0,6.0,18.0,0.0,1.0,125.0
1,1,1,1,1,1,4.0,99.0,45.0,100.0,89.0,93.0,100.0,90.0,13.0,6.0,0.0,69.0,0.0,100.0,195.0,207.0,94.0,88.0,85.0,91.0,1.0,14.0,6.0,4.0,4.0,3.0,5.0,0.0,3.0,144.0,2.0,7.0,5.0,13.0,0.0,1.0,413.0
1,1,1,1,1,1,2.0,96.0,71.0,86.0,61.0,77.0,60.0,50.0,14.0,12.0,0.0,100.0,0.0,100.0,19.0,33.0,58.0,61.0,45.0,74.0,-1.0,14.0,1.0,4.0,4.0,3.0,5.0,0.0,2.0,22.0,9.0,10.0,5.0,20.0,0.0,1.0,70.0
1,1,1,1,1,1,4.0,94.0,58.0,94.0,85.0,100.0,91.0,81.0,12.0,6.0,0.0,97.0,0.0,100.0,26.0,34.0,76.0,82.0,66.0,94.0,0.0,14.0,9.0,4.0,4.0,3.0,5.0,0.0,3.0,24.0,12.0,11.0,6.0,17.0,0.0,1.0,68.0
1,1,1,1,1,1,4.0,99.0,32.0,82.0,53.0,91.0,65.0,90.0,10.0,6.0,0.0,100.0,1.0,100.0,141.0,146.0,97.0,91.0,87.0,93.0,1.0,14.0,6.0,4.0,4.0,3.0,5.0,0.0,5.0,121.0,4.0,9.0,6.0,16.0,0.0,1.0,319.0
1,1,1,1,1,1,4.0,100.0,71.0,76.0,76.0,100.0,80.0,72.0,14.0,12.0,0.0,100.0,0.0,97.0,30.0,43.0,70.0,78.0,62.0,89.0,0.0,14.0,6.0,4.0,4.0,3.0,5.0,0.0,35.0,17.0,10.0,10.0,7.0,15.0,0.0,1.0,46.0
1,1,1,1,1,1,3.0,98.0,68.0,78.0,69.0,74.0,73.0,96.0,16.0,10.0,0.0,80.0,1.0,100.0,51.0,79.0,65.0,66.0,54.0,75.0,-1.0,14.0,2.0,4.0,4.0,3.0,5.0,0.0,16.0,83.0,19.0,18.0,12.0,27.0,-1.0,1.0,323.0
1,1,1,1,1,1,4.0,98.0,44.0,94.0,92.0,94.0,95.0,89.0,12.0,8.0,0.0,88.0,0.0,98.0,66.0,96.0,69.0,71.0,62.0,80.0,0.0,14.0,5.0,4.0,4.0,3.0,5.0,0.0,3.0,53.0,6.0,10.0,5.0,17.0,0.0,1.0,170.0
1,1,1,1,1,1,4.0,100.0,76.0,84.0,81.0,88.0,90.0,83.0,10.0,21.0,0.0,96.0,0.0,96.0,33.0,42.0,79.0,82.0,68.0,92.0,0.0,14.0,19.0,4.0,4.0,3.0,5.0,0.0,1.0,35.0,3.0,8.0,4.0,14.0,0.0,1.0,45.0
1,1,1,1,1,1,2.0,99.0,88.0,54.0,34.0,75.0,75.0,82.0,6.0,3.0,0.0,99.0,0.0,100.0,255.0,327.0,78.0,78.0,73.0,82.0,0.0,14.0,5.0,4.0,4.0,3.0,5.0,0.0,6.0,303.0,2.0,5.0,3.0,8.0,1.0,1.0,594.0
1,1,1,1,1,1,4.0,99.0,51.0,92.0,46.0,93.0,100.0,70.0,10.0,11.0,0.0,91.0,0.0,100.0,450.0,488.0,92.0,91.0,88.0,93.0,1.0,14.0,13.0,4.0,4.0,3.0,5.0,0.0,4.0,272.0,1.0,5.0,3.0,8.0,1.0,1.0,587.0
1,1,1,1,1,1,2.0,97.0,100.0,26.0,42.0,83.0,73.0,34.0,11.0,7.0,0.0,98.0,0.0,100.0,75.0,79.0,95.0,89.0,83.0,92.0,1.0,14.0,1.0,4.0,4.0,3.0,5.0,0.0,1.0,52.0,2.0,9.0,5.0,16.0,0.0,1.0,144.0
1,1,1,1,1,1,2.0,100.0,60.0,48.0,72.0,78.0,77.0,46.0,14.0,12.0,0.0,97.0,3.0,100.0,17.0,34.0,50.0,54.0,41.0,69.0,-1.0,14.0,2.0,4.0,4.0,3.0,5.0,0.0,35.0,19.0,10.0,10.0,7.0,15.0,0.0,1.0,120.0
1,1,0,0,0,0,2.0,100.0,86.0,36.0,34.0,43.0,46.0,33.0,9.0,10.0,0.0,100.0,0.0,100.0,95.0,99.0,96.0,89.0,83.0,91.0,1.0,14.0,1.0,4.0,4.0,3.0,5.0,0.0,5.0,98.0,5.0,11.0,6.0,18.0,0.0,1.0,169.0
1,1,1,1,1,1,3.0,100.0,42.0,70.0,81.0,84.0,44.0,74.0,14.0,3.0,0.0,97.0,0.0,94.0,238.0,19.0,72.0,77.0,70.0,82.0,0.0,14.0,3.0,4.0,4.0,3.0,5.0,0.0,1.0,24.0,4.0,9.0,5.0,16.0,0.0,1.0,49.0
1,1,0,0,1,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,13.0,6.0,0.0,92.0,1.0,98.0,62.0,78.0,79.0,80.0,69.0,86.0,0.0,14.0,3.0,4.0,4.0,3.0,5.0,0.0,5.0,70.0,7.0,11.0,6.0,18.0,0.0,1.0,94.0
1,1,1,1,1,1,3.0,95.0,74.0,86.0,63.0,93.0,76.0,78.0,12.0,11.0,0.0,53.0,0.0,99.0,93.0,110.0,85.0,82.0,75.0,87.0,0.0,14.0,15.0,4.0,4.0,3.0,5.0,0.0,8.0,91.0,9.0,12.0,7.0,18.0,0.0,1.0,348.0
1,1,1,1,1,1,2.0,98.0,23.0,78.0,66.0,72.0,58.0,47.0,10.0,7.0,0.0,94.0,0.0,98.0,257.0,274.0,94.0,88.0,84.0,90.0,1.0,14.0,4.0,4.0,4.0,3.0,5.0,0.0,8.0,246.0,3.0,8.0,5.0,12.0,0.0,1.0,518.0
1,1,1,1,1,1,4.0,94.0,71.0,91.0,63.0,93.0,100.0,54.0,10.0,4.0,0.0,100.0,2.0,100.0,113.0,120.0,94.0,90.0,85.0,93.0,1.0,14.0,6.0,4.0,4.0,3.0,5.0,0.0,4.0,84.0,5.0,9.0,6.0,15.0,0.0,1.0,270.0
1,1,1,1,1,1,4.0,99.0,87.0,87.0,88.0,83.0,90.0,84.0,9.0,4.0,0.0,100.0,1.0,100.0,118.0,122.0,97.0,94.0,88.0,96.0,1.0,14.0,4.0,4.0,4.0,3.0,5.0,0.0,0.0,109.0,0.0,6.0,3.0,11.0,0.0,1.0,288.0
1,1,1,1,1,1,4.0,92.0,50.0,88.0,74.0,96.0,90.0,70.0,7.0,8.0,0.0,98.0,2.0,100.0,68.0,81.0,84.0,82.0,74.0,89.0,0.0,14.0,7.0,4.0,4.0,3.0,5.0,0.0,2.0,46.0,4.0,9.0,5.0,15.0,0.0,1.0,134.0
1,1,1,1,1,1,3.0,96.0,71.0,79.0,80.0,82.0,80.0,76.0,11.0,5.0,0.0,82.0,0.0,100.0,34.0,35.0,97.0,87.0,78.0,91.0,1.0,14.0,3.0,4.0,4.0,3.0,5.0,0.0,0.0,25.0,0.0,9.0,4.0,18.0,0.0,1.0,48.0
1,1,1,1,1,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,238.0,10.0,72.0,77.0,70.0,82.0,0.0,14.0,3.0,4.0,4.0,3.0,5.0,0.0,35.0,7.0,10.0,10.0,7.0,15.0,0.0,1.0,11.0
1,1,1,1,1,1,4.0,95.0,64.0,89.0,86.0,92.0,100.0,100.0,12.0,8.0,0.0,100.0,0.0,100.0,73.0,78.0,94.0,89.0,81.0,93.0,1.0,14.0,4.0,4.0,4.0,3.0,5.0,0.0,3.0,63.0,5.0,9.0,5.0,14.0,0.0,1.0,166.0
1,1,1,1,1,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,238.0,9.0,72.0,77.0,70.0,82.0,0.0,14.0,1.0,4.0,4.0,3.0,5.0,0.0,35.0,8.0,10.0,10.0,7.0,15.0,0.0,1.0,14.0
1,1,1,1,1,1,5.0,98.0,88.0,100.0,97.0,100.0,99.0,97.0,10.0,13.0,0.0,89.0,0.0,100.0,160.0,203.0,79.0,86.0,80.0,91.0,1.0,14.0,10.0,4.0,4.0,3.0,5.0,0.0,5.0,160.0,3.0,7.0,4.0,10.0,0.0,1.0,388.0
1,1,1,1,1,1,5.0,100.0,74.0,100.0,100.0,100.0,100.0,89.0,8.0,5.0,0.0,100.0,0.0,100.0,96.0,99.0,97.0,93.0,88.0,95.0,1.0,14.0,1.0,4.0,4.0,3.0,5.0,0.0,0.0,63.0,0.0,7.0,4.0,12.0,0.0,1.0,256.0
1,1,1,1,1,1,2.0,98.0,7.0,29.0,38.0,32.0,66.0,26.0,11.0,6.0,0.0,94.0,0.0,100.0,76.0,85.0,89.0,83.0,75.0,87.0,0.0,14.0,1.0,4.0,4.0,3.0,5.0,0.0,2.0,75.0,3.0,9.0,5.0,16.0,0.0,1.0,195.0
1,1,1,1,1,1,3.0,100.0,33.0,83.0,66.0,94.0,80.0,67.0,17.0,6.0,0.0,81.0,0.0,100.0,33.0,54.0,61.0,61.0,49.0,72.0,-1.0,14.0,3.0,4.0,4.0,3.0,5.0,0.0,6.0,52.0,12.0,13.0,7.0,21.0,0.0,1.0,118.0
1,1,1,1,1,1,4.0,99.0,77.0,84.0,77.0,92.0,84.0,89.0,10.0,6.0,0.0,96.0,0.0,100.0,69.0,91.0,76.0,73.0,63.0,79.0,0.0,14.0,3.0,4.0,4.0,3.0,5.0,0.0,2.0,84.0,2.0,8.0,5.0,13.0,0.0,1.0,153.0
1,1,1,1,1,1,3.0,98.0,32.0,74.0,73.0,77.0,85.0,97.0,11.0,3.0,0.0,98.0,0.0,100.0,122.0,134.0,91.0,87.0,82.0,91.0,1.0,14.0,1.0,4.0,4.0,3.0,5.0,0.0,4.0,97.0,4.0,9.0,5.0,16.0,0.0,1.0,261.0
1,1,1,1,1,1,4.0,100.0,100.0,93.0,85.0,93.0,91.0,74.0,10.0,10.0,0.0,100.0,0.0,100.0,32.0,41.0,78.0,77.0,63.0,85.0,0.0,14.0,2.0,4.0,4.0,3.0,5.0,0.0,1.0,32.0,3.0,9.0,5.0,16.0,0.0,1.0,75.0
